"","Ticker","Company","Market_capital","Market_share","Sector","Analyst_advice","News_Sentiment","News_Score","Media_Buzz","Media_Score","HedgeFund_Sentiment","HedgeFund_Score","Investor_Sentiment","Investor_Score"
"4883","DFIN","Donnelley Financial Solutions",344372000,"Small","Services","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.522,"Hold",0.52
"4884","SMBC","Southern Missouri Bancorp",343970800,"Small","Financial",NA,"Hold",0.5,NA,NA,"Positive",0.6896,"Hold",0.5
"4885","ZYXI","Zynex",343801500,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"4886","GWGH","GWG Holdings",343551500,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4887","RUHN","Ruhnn Holding",343490100,"Small",NA,NA,"StrongSell",0,"ModerateSell",0.36035,"Neutral",0.5,"Hold",0.5
"4888","DHXM","DHX Media",343420700,"Small","Services","Moderate Buy","Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.52
"4889","UROV","Urovant Sciences",343305300,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4890","NFE","New Fortress Energy",342693200,"Small","Utilities","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4891","ASLEF","Asaleo Care",342166900,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4892","ICDSF","Kerur Holdings",342108000,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4893","SPFI","South Plains Financial",341772900,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.52,"Hold",0.5
"4894","PACK","Ranpak Holdings",340472900,"Small","Industrial Goods","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4895","CLMOF","Climeon AB",340136900,"Small","Materials",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4896","SOI","Solaris Oilfield Infrastructure",339583000,"Small","Materials","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",NA
"4897","IARSF","IAR Systems Group AB",339399400,"Small","Technology",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4898","AVID","Avid Technology",338795600,"Small","Consumer Goods","Moderate Buy","Hold",0.5,NA,NA,"Positive",0.7125,"Hold",0.48
"4899","KRP","Kimbell Royalty Partners",338688000,"Small","Utilities","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.4404,"Hold",0.5
"4900","MFSF","Mutualfirst Financial",338254200,"Small","Financial","Hold","StrongBuy",1,"StrongSell",0.1538,"Neutral",0.5,"Hold",0.5
"4901","CNF","CNFinance Holdings",338096500,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4902","SMMF","Summit Financial Group",336120400,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4903","CIVB","Civista Bancshares",335584700,"Small","Financial",NA,"Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"4904","PKE","Park Electrochemical",334648600,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,"Negative",0.0936,"Hold",0.52
"4905","NWPX","Northwest Pipe Company",334614500,"Small","Industrial Goods","Moderate Buy","Hold",0.5,"StrongSell",0,"Negative",0.3908,"Hold",0.48
"4906","NCKKF","Axactor SE",334503300,"Small","Services",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4907","SI","Silvergate Capital",334270200,"Small","Financial","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4908","LNDC","Landec",334081900,"Small","Consumer Goods","Moderate Buy","Hold",0.5,NA,NA,"Negative",0.2181,"Hold",0.5
"4909","UBX","Unity Biotechnology",333527200,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4910","WPRT","Westport Fuel Systems",332193800,"Small","Consumer Goods","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"ModerateSell",0.36
"4911","VLRDF","Village Roadshow",331765200,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4912","CTK","CooTek (Cayman)",331548200,"Small","Technology","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"4913","CMLS","Cumulus Media",331500900,"Small","Services","Moderate Buy","Hold",0.5,NA,NA,"Negative",0.3086,"Hold",0.52
"4914","RLMD","Relmada Therapeutics",330546800,"Small","Healthcare",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.56
"4915","GFN","General Finance",330526600,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4916","CEIX","CONSOL Energy",330500600,"Small","Materials","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.4457,"Hold",0.51
"4917","ASEJF","APT Satellite Holdings",330437200,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4918","FFMR","First Farmers Financial",330410000,"Small","Financial",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4919","DIDAY","Distribuidora Internacional de Alimentación SA",330087000,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4920","VRAY","Viewray",330027900,"Small","Healthcare","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.593,"Hold",0.41
"4921","MEGPF","Megachips",329709500,"Small","Technology",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4922","NC","Nacco Industries",329449400,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.44
"4923","OYOCF","OYO",329035100,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4924","PFNX","Pfenex",328796900,"Small","Healthcare","Strong Buy","Hold",0.5,NA,NA,"Negative",0.3585,"Hold",0.51
"4925","CEL","Cellcom Israel",328256500,"Small","Technology",NA,"StrongBuy",1,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"4926","PBMRF","PT Bumi Resources Tbk",327384500,"Small","General",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4927","CBB","Cincinnati Bell",327232300,"Small","Technology",NA,"Hold",0.5,"StrongSell",0.1818,"Neutral",0.5322,"Hold",0.5
"4928","DSX","Diana Shipping",326887200,"Small","Services","Hold","Hold",0.5,"StrongSell",0.1538,"Neutral",0.5,"Hold",0.52
"4929","NEBU","Nebula Acquisition",326718800,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,"Negative",0.1671,"Hold",0.5
"4930","BFST","Business First Bancshares",326638800,"Small","Financial","Hold","Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"4931","SFST","Southern First Bancshares",326321800,"Small","Financial",NA,"Hold",0.5,NA,NA,"Negative",0.3675,"Hold",0.5
"4932","LDL","Lydall",326278300,"Small","Consumer Goods","Hold","Hold",0.5,NA,NA,"Positive",0.602,"Hold",0.47
"4933","DSPG","DSP Group",325966700,"Small","Consumer Goods","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4934","ALGR","Allegro Merger",325844100,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4935","FRTG","Frontera Group",325716800,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4936","VFF","Village Farms International",325599400,"Small","Consumer Goods","Strong Buy","StrongBuy",1,"Hold",0.5,"Neutral",0.5,"Hold",0.48
"4937","GHL","Greenhill",324564400,"Small","Financial","Moderate Sell","Hold",0.5,NA,NA,"Neutral",0.5518,"Hold",0.5
"4938","RBBN","Ribbon Communications",324497500,"Small","Consumer Goods","Hold","Hold",0.5,"ModerateSell",0.3636,"Neutral",0.5,"Hold",0.47
"4939","DNSBF","Dine Sab de CV",324222300,"Small","Services",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4940","NASB","Nasb Financial",322976200,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4941","UAN","CVR Partners",322856600,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4942","WLDN","Willdan Group",322619200,"Small","Services","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.51
"4943","BHR","Braemar Hotels & Resorts",322611700,"Small","Financial","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.47
"4944","WQTEF","Weiqiao Textile Co",322485300,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4945","IRS","Irsa Inversiones Y Representaciones SA",322322500,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4946","TSSJF","Tsutsumi Jewelry Co",322298900,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4947","EIGR","Eiger Biopharmaceuticals",322109200,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Negative",0.3939,"Hold",0.48
"4948","CRC","California Resources",321231700,"Small","Materials","Moderate Buy","Hold",0.5,NA,NA,"Positive",0.7309,"Hold",0.48
"4949","BREW","Craft Brewers Alliance",320799700,"Small","Consumer Goods","Hold","Hold",0.5,"StrongSell",0.14545,"Neutral",0.5,"Hold",0.5
"4950","GNMK","GenMark",320509600,"Small","Healthcare","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.53
"4951","FRMO","FRMO",319979300,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4952","CADGF","Bio-PAPPEL SAB de CV",318954900,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4953","CASI","CASI Pharmaceuticals",318905300,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4954","SWIR","Sierra Wireless",318816300,"Small","Consumer Goods","Hold","Hold",0.5,"Hold",0.4444,"Neutral",0.5,"Hold",0.5
"4955","CELH","Celsius Holdings",318339400,"Small","Consumer Goods","Strong Buy","Hold",0.5,NA,NA,"Positive",0.7253,"ModerateBuy",0.69
"4956","SMBK","SmartFinancial",318333600,"Small","Financial","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.4899,"Hold",0.51
"4957","STCB","Starco Brands",318182000,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4958","TNP","Tsakos Energy",318126200,"Small","Services","Moderate Buy","Hold",0.5,"StrongSell",0,"Neutral",0.5,"Hold",0.56
"4959","HBMD","Howard Bancorp",317906100,"Small","Financial",NA,"Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"4960","MNK","Mallinckrodt",317030600,"Small","Healthcare","Hold","StrongSell",0,"Hold",0.46425,"Negative",0.0697,"Hold",0.44
"4961","SNCPF","Suncorporation",316769900,"Small","Services",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4962","SPWH","Sportsman's Warehouse",316011300,"Small","Services","Moderate Buy","Hold",0.5,"StrongSell",0,"Positive",0.6492,"Hold",0.46
"4963","MSON","Misonix",315852400,"Small","Healthcare",NA,"Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"4964","NATH","Nathan's Famous",315122800,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4965","KCLI","Kansas City Life Insurance Company",314697500,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4966","SVUFF","Sun International",314690000,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4967","AKKVF","Akastor ASA",314524400,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4968","ORBC","Orbcomm",313926900,"Small","Technology","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5634,"Hold",0.48
"4969","TOUR","Tuniu",313684600,"Small","Services",NA,"Hold",0.5,"Hold",0.4,"Neutral",0.5,"Hold",0.48
"4970","MCFT","MasterCraft Boat Holdings",313164900,"Small","Consumer Goods","Moderate Buy","Hold",0.5,NA,NA,"Positive",0.839,"Hold",0.52
"4971","HKTVY","Hong Kong Television Network",312904800,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4972","MNOV","Medicinova",312155000,"Small","Healthcare",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4973","GRTS","Gritstone Oncology",311870300,"Small","Healthcare","Moderate Buy","Hold",0.5,"Hold",0.4,"Neutral",0.5,"Hold",0.49
"4974","GPP","Green Plains Partners",311515400,"Small","Materials","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.47
"4975","PLM","Polymet Mining",311420300,"Small","Materials",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"4976","PDS","Precision Drilling",311408900,"Small","Materials","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.44
"4977","PBBIF","Probi AB",311058900,"Small","Healthcare",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4978","FNLC","First Bancorp",310432000,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4979","SONG","Akazoo SA",310208100,"Small",NA,"Moderate Buy","Hold",0.5,NA,NA,NA,NA,"Hold",0.5
"4980","AJX","Great Ajax",309900000,"Small","Financial","Moderate Buy","Hold",0.5,NA,NA,"Negative",0.374,"Hold",0.48
"4981","CDMO","Avid Bioservices",309871400,"Small","Healthcare","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4982","CASA","Casa Systems",309870700,"Small","Technology","Hold","Hold",0.5,NA,NA,"Neutral",0.4474,"Hold",0.5
"4983","CDZI","Cadiz",309465800,"Small","Utilities","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4984","MSB","Mesabi Shs",309369600,"Small","Materials",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.54
"4985","CTO","Consolidated-Tomoka Land Co",308999000,"Small","Financial",NA,"Hold",0.5,"StrongSell",0,"Neutral",0.5385,"Hold",0.48
"4986","ARA","American Renal Associates Holdings",308471700,"Small","Services","Hold","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4987","CSTR","Capstar Financial Holdings",308414400,"Small","Financial","Hold","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4988","NVEC","NVE",308157100,"Small","Technology",NA,"Hold",0.5,NA,NA,"Neutral",0.5841,"Hold",0.56
"4989","CTAC","Chaserg Technology Acquisition",308133000,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4990","SKLMF","Skellerup Holdings",307865500,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4991","KIN","Kindred Biosciences",307650100,"Small","Healthcare","Moderate Buy","Hold",0.5,"StrongSell",0,"Neutral",0.5,"Hold",0.48
"4992","HOCXF","Hoteles City Express SA de CV",307538900,"Small","Services",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"4993","CBWTF","Auxly Cannabis Group",307100300,"Small","Financial",NA,"Hold",0.5,NA,NA,NA,NA,"Hold",0.4
"4994","TBNK","Territorial Bancorp",306695800,"Small","Financial",NA,"Hold",0.5,NA,NA,"Positive",0.6741,"Hold",0.5
"4995","XENE","Xenon",306030300,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"4996","SRT","StarTek",305555000,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"4997","VTIQ","VectoIQ Acquisition",304402800,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"4998","TNEYF","Tamarack Valley Energy",304240900,"Small","Materials","Hold","Hold",0.5,NA,NA,NA,NA,NA,NA
"4999","BTKGF","BreadTalk Group",304164700,"Small","Consumer Goods",NA,"Hold",0.5,NA,NA,NA,NA,"Hold",0.5
"5000","MYBUF","Meyer Burger Technology AG",304003300,"Small","Technology",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5001","CRBP","Corbus Pharmaceuticals",303963100,"Small","Healthcare",NA,"Hold",0.5,"ModerateSell",0.2222,"Neutral",0.5,"ModerateSell",0.3
"5002","EMIS","Emisphere Technologies",303651500,"Small","Healthcare",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5003","MLLCF","Molecular Partners AG",303560300,"Small","Healthcare",NA,"Hold",0.5,NA,NA,NA,NA,"Hold",0.5
"5004","MODVF","Melcor Developments",303176200,"Small","Financial","Hold","Hold",0.5,NA,NA,NA,NA,NA,NA
"5005","AJIA","Ajia Innogroup Holdings",303060000,"Small","Technology",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5006","ITIC","Investors Title Company",302712200,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5007","DRDGF","DRDGOLD",302260200,"Small","Materials",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5008","EXK","Endeavour Silver",302201300,"Small","Materials","Hold","Hold",0.5,"ModerateSell",0.2,"Neutral",0.5,"Hold",0.43
"5009","DLTH","Duluth Holdings",302116400,"Small","Consumer Goods",NA,"Hold",0.5,"Hold",0.5,"Neutral",0.5922,"Hold",0.52
"5010","PLSE","Pulse Biosciences",301841800,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5011","TITN","Titan Machinery",301108400,"Small","Services","Hold","Hold",0.5,"Hold",0.5,"Negative",0.2178,"Hold",0.5
"5012","TMMFF","TMAC Resources",301017300,"Small","Materials","Moderate Buy","Hold",0.5,NA,NA,NA,NA,NA,NA
"5013","KMDA","Kamada",301003400,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5014","IPI","Intrepid Potash",300893900,"Small","Materials","Moderate Sell","Hold",0.5,NA,NA,"Neutral",0.4185,"Hold",0.5
"5015","NOA","North American Construction Group",300763600,"Small","Utilities","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"5016","APLT","Applied Therapeutics",300701700,"Small","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"5017","GMDTF","Golden Meditech Holdings",300443800,"Small","Healthcare",NA,"Hold",0.5,"Hold",0.5,NA,NA,"Hold",0.5
"5018","PTSI","P.A.M. Transportation Services",300358800,"Small","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5019","TCI","Transcontinental Realty Investors",300247900,"Small","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5020","SPLP","Steel Partners Holdings",300132000,"Small","Industrial Goods",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5021","GLLHF","Goldlion Holdings",299544800,"Micro","Consumer Goods",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5022","KRKR","36Kr Holdings Inc ADR Class A",299517000,"Micro",NA,NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5023","ALLT","Allot",298862400,"Micro","Consumer Goods","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"5024","PNRG","Primeenergy",298544500,"Micro","Materials",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5025","CMICF","CMIC Holdings Co",298193000,"Micro","Healthcare",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5026","AIXN","AiXin Life International",297839000,"Micro","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5027","FLMN","Falcon Minerals",296384000,"Micro","Utilities","Moderate Buy","Hold",0.5,NA,NA,"Negative",0.1607,"Hold",0.48
"5028","TLPPF","Telix Pharmaceuticals",296337600,"Micro","Healthcare",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5029","PCYO","Pure Cycle",295931300,"Micro","Utilities",NA,"Hold",0.5,NA,NA,"Neutral",0.4217,"Hold",0.5
"5030","ONDK","On Deck Capital",295302300,"Micro","Financial","Moderate Buy","Hold",0.5,"StrongSell",0,"Positive",0.8245,"Hold",0.52
"5031","VRTV","Veritiv",295274000,"Micro","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5032","BRT","BRT Realty",295272900,"Micro","Financial","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.44
"5033","MCF","Contango Oil & Gas Company",294878100,"Micro","Materials","Hold","StrongBuy",1,"ModerateSell",0.3333,"Neutral",0.5,"Hold",0.54
"5034","HOFBF","Hofseth Biocare ASA",294868000,"Micro","Industrial Goods",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5035","ONDS","Ondas Holdings",294475900,"Micro","Technology",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5036","IVC","Invacare",294026400,"Micro","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.4437,"Hold",0.5
"5037","SNHPF","Sanei Architecture Planning Co",293856800,"Micro","Financial",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5038","VITFD","Victoria Gold",292997100,"Micro","Materials",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5039","GORO","Gold Resource",292986300,"Micro","Materials","Moderate Buy","StrongBuy",1,"Hold",0.5,"Neutral",0.5,"Hold",0.49
"5040","OOMA","Ooma",292868000,"Micro","Technology","Moderate Buy","StrongBuy",1,"StrongSell",0.1333,"Neutral",0.593,"Hold",0.55
"5041","TLYS","Tilly's",292220800,"Micro","Services","Moderate Buy","StrongBuy",1,"ModerateSell",0.23805,"Neutral",0.4006,"Hold",0.52
"5042","BEDU","Bright Scholar Education Holdings",291982100,"Micro","Services",NA,"Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"5043","AOSL","Alpha and Omega",291935200,"Micro","Consumer Goods","Moderate Buy","Hold",0.5,"Hold",0.5,"Neutral",0.5,"Hold",0.5
"5044","EROS","Eros International",290733600,"Micro","Services",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.44
"5045","GWRS","Global Water Resources",290103400,"Micro","Utilities",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"5046","PUYI","Puyi",289510600,"Micro","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.51
"5047","AKBIF","AKEBONO BRAKE INDUSTRY CO",289182900,"Micro","Materials",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5048","FMAO","Farmers & Merchants Bancorp",289005200,"Micro","Financial","Hold","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5049","SIEB","Siebert Financial",288950500,"Micro","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5050","MTLQU","Motors Liquidation Company GUC",288783000,"Micro",NA,NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5051","SHLL","Tortoise Acquisition",288640600,"Micro","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5052","VERY","Vericity",288575000,"Micro","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5053","CRESY","Cresud Sociedad",288444700,"Micro","Financial",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.52
"5054","FULC","Fulcrum Therapeutics",288261400,"Micro","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5055","MITK","Mitek Systems",287816700,"Micro","Technology","Strong Buy","Hold",0.5,"Hold",0.4,"Neutral",0.4796,"Hold",0.5
"5056","PKD","Parker Drilling Co",287359500,"Micro","Industrial Goods","Moderate Buy","Hold",0.5,"StrongSell",0,"Negative",0.3806,"Hold",0.54
"5057","ALBO","Albireo Pharma",286979900,"Micro","Healthcare","Strong Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.58
"5058","RWWI","Rand Worldwide",286263200,"Micro","Technology",NA,"Hold",0.5,NA,NA,"Neutral",0.5,NA,NA
"5059","EVFM","Evofem Biosciences",286015200,"Micro","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.48
"5060","PYHOF","Playmates Holdings",285930000,"Micro","Services",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5061","GERN","Geron",285682500,"Micro","Healthcare","Strong Buy","StrongBuy",1,"ModerateSell",0.27775,"Neutral",0.5,"ModerateBuy",0.64
"5062","RMG","RMG Acquisition",285200000,"Micro","Financial",NA,"Hold",0.5,"Hold",0.5,"Neutral",0.5,NA,NA
"5063","STXS","Stereotaxis",284899100,"Micro","Healthcare",NA,"Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5064","CTMX","CytomX Therapeutics",284416800,"Micro","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5932,"Hold",0.53
"5065","BCML","BayCom",284096500,"Micro","Financial","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5066","MCHHF","Macmahon Holdings",284040100,"Micro","Materials",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5067","TTCNF","Telit Communications",283958700,"Micro","Consumer Goods",NA,"Hold",0.5,NA,NA,NA,NA,"Hold",0.5
"5068","EZPW","EZCORP",283879900,"Micro","Financial","Moderate Buy","StrongBuy",1,"Hold",0.5,"Neutral",0.525,"Hold",0.5
"5069","SZBHF","SCHMOLZ + BICKENBACH AG",282902400,"Micro","Materials",NA,"Hold",0.5,NA,NA,NA,NA,NA,NA
"5070","ASPS","Altisource Portfolio Solutions SA",282715800,"Micro","Financial","Hold","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.5
"5071","HOFT","Hooker Furniture",281862800,"Micro","Consumer Goods",NA,"Hold",0.5,NA,NA,"Negative",0.2699,"Hold",0.42
"5072","ADMA","ADMA Biologics",281759600,"Micro","Healthcare","Moderate Buy","Hold",0.5,NA,NA,"Neutral",0.5,"Hold",0.47
